Temperature	Pressure	Property	Source
-0.000275	753.903335	       LLT	     TSEOS
-0.000250	748.477794	       LLT	     TSEOS
-0.000226	743.040768	       LLT	     TSEOS
-0.000204	737.592342	       LLT	     TSEOS
-0.000182	732.132598	       LLT	     TSEOS
-0.000162	726.661616	       LLT	     TSEOS
-0.000144	721.179472	       LLT	     TSEOS
-0.000126	715.686241	       LLT	     TSEOS
-0.000110	710.181993	       LLT	     TSEOS
-0.000094	704.666798	       LLT	     TSEOS
-0.000080	699.140723	       LLT	     TSEOS
-0.000067	693.603830	       LLT	     TSEOS
-0.000056	688.056183	       LLT	     TSEOS
-0.000045	682.497839	       LLT	     TSEOS
-0.000036	676.928855	       LLT	     TSEOS
-0.000027	671.349286	       LLT	     TSEOS
-0.000020	665.759185	       LLT	     TSEOS
-0.000014	660.158599	       LLT	     TSEOS
-0.000009	654.547578	       LLT	     TSEOS
-0.000005	648.926165	       LLT	     TSEOS
-0.000002	643.294405	       LLT	     TSEOS
-0.000001	637.652337	       LLT	     TSEOS
-45.375147	57.266830	  Spinodal	    Madrid
-31.071299	64.903465	  Spinodal	    Madrid
-16.239492	73.271865	  Spinodal	    Madrid
8.547514	69.279196	  Spinodal	    Madrid
26.533350	60.529914	  Spinodal	    Madrid
52.598401	51.584191	  Spinodal	    Madrid
-133.479472	112.380800	  Spinodal	      Evan
-124.774343	121.978980	  Spinodal	      Evan
-122.797396	89.695510	  Spinodal	      Evan
-118.502418	72.207480	  Spinodal	      Evan
-113.721781	58.119820	  Spinodal	      Evan
-107.737412	51.997430	  Spinodal	      Evan
-102.966664	38.504050	  Spinodal	      Evan
-97.370157	30.557220	  Spinodal	      Evan
-93.033430	14.971100	  Spinodal	      Evan
-87.096825	9.820180	  Spinodal	      Evan
-80.789018	7.279780	  Spinodal	      Evan
-74.769107	3.211470	  Spinodal	      Evan
-67.689253	5.940410	  Spinodal	      Evan
-61.092855	5.901460	  Spinodal	      Evan
-54.012657	8.992500	  Spinodal	      Evan
-47.576444	8.435660	  Spinodal	      Evan
-41.242173	7.529540	  Spinodal	      Evan
-34.708607	8.048340	  Spinodal	      Evan
-28.335148	7.884180	  Spinodal	      Evan
-21.609456	9.999180	  Spinodal	      Evan
-15.475594	8.977870	  Spinodal	      Evan
-9.422647	7.781250	  Spinodal	      Evan
-3.194415	7.857270	  Spinodal	      Evan
3.072396	8.423920	  Spinodal	      Evan
8.914028	6.909210	  Spinodal	      Evan
14.947120	6.752590	  Spinodal	      Evan
20.874261	6.306400	  Spinodal	      Evan
26.730041	5.768910	  Spinodal	      Evan
32.717627	6.248770	  Spinodal	      Evan
38.711324	7.056350	  Spinodal	      Evan
44.468510	6.889200	  Spinodal	      Evan
50.330990	7.592430	  Spinodal	      Evan
56.165144	8.447430	  Spinodal	      Evan
62.225948	10.805600	  Spinodal	      Evan
67.987184	11.879350	  Spinodal	      Evan
73.801616	13.539700	  Spinodal	      Evan
79.574580	15.289120	  Spinodal	      Evan
-136.341140	-0.000000	  Spinodal	     TSEOS
-134.961742	-0.000000	  Spinodal	     TSEOS
-133.583183	0.000000	  Spinodal	     TSEOS
-132.205474	0.000000	  Spinodal	     TSEOS
-130.828631	0.000000	  Spinodal	     TSEOS
-129.452668	0.000000	  Spinodal	     TSEOS
-128.077596	0.000000	  Spinodal	     TSEOS
-126.703431	0.000000	  Spinodal	     TSEOS
-125.330186	0.000000	  Spinodal	     TSEOS
-123.957873	0.000000	  Spinodal	     TSEOS
-122.586508	0.000000	  Spinodal	     TSEOS
-121.216102	0.000000	  Spinodal	     TSEOS
-119.846670	0.000000	  Spinodal	     TSEOS
-118.478224	0.000000	  Spinodal	     TSEOS
-117.110778	0.000000	  Spinodal	     TSEOS
-115.744345	0.000000	  Spinodal	     TSEOS
-114.378939	0.000000	  Spinodal	     TSEOS
-113.014571	0.000000	  Spinodal	     TSEOS
-111.651256	0.000000	  Spinodal	     TSEOS
-110.289005	0.000000	  Spinodal	     TSEOS
-108.927833	0.000000	  Spinodal	     TSEOS
-107.567752	0.000000	  Spinodal	     TSEOS
-106.208775	-0.000000	  Spinodal	     TSEOS
-104.850915	0.000000	  Spinodal	     TSEOS
-103.494184	0.000000	  Spinodal	     TSEOS
-102.138595	0.000000	  Spinodal	     TSEOS
-100.784160	-0.000000	  Spinodal	     TSEOS
-99.430894	0.000000	  Spinodal	     TSEOS
-98.078807	0.000000	  Spinodal	     TSEOS
-96.727912	0.000000	  Spinodal	     TSEOS
-95.378223	0.000000	  Spinodal	     TSEOS
-94.029750	0.000000	  Spinodal	     TSEOS
-92.682508	0.000000	  Spinodal	     TSEOS
-91.336507	-0.000000	  Spinodal	     TSEOS
-89.991761	-0.000000	  Spinodal	     TSEOS
-88.648282	0.000000	  Spinodal	     TSEOS
-87.306081	0.000000	  Spinodal	     TSEOS
-85.965172	0.000000	  Spinodal	     TSEOS
-84.625565	0.000000	  Spinodal	     TSEOS
-83.287273	0.000000	  Spinodal	     TSEOS
-81.950309	0.000000	  Spinodal	     TSEOS
-80.614684	-0.000000	  Spinodal	     TSEOS
-79.280410	0.000000	  Spinodal	     TSEOS
-77.947498	0.000000	  Spinodal	     TSEOS
-76.615962	0.000000	  Spinodal	     TSEOS
-75.285812	0.000000	  Spinodal	     TSEOS
-73.957061	0.000000	  Spinodal	     TSEOS
-72.629719	-0.000000	  Spinodal	     TSEOS
-71.303800	0.000000	  Spinodal	     TSEOS
-69.979314	-0.000000	  Spinodal	     TSEOS
-68.656272	0.000000	  Spinodal	     TSEOS
-67.334687	0.000000	  Spinodal	     TSEOS
-66.014570	0.000000	  Spinodal	     TSEOS
-64.695933	0.000000	  Spinodal	     TSEOS
-63.378786	0.000000	  Spinodal	     TSEOS
-62.063141	0.000000	  Spinodal	     TSEOS
-60.749010	0.000000	  Spinodal	     TSEOS
-59.436404	-0.000000	  Spinodal	     TSEOS
-58.125333	-0.000000	  Spinodal	     TSEOS
-56.815809	0.000000	  Spinodal	     TSEOS
-55.507844	0.000000	  Spinodal	     TSEOS
-54.201448	0.000000	  Spinodal	     TSEOS
-52.896632	0.000000	  Spinodal	     TSEOS
-51.593408	-0.000000	  Spinodal	     TSEOS
-50.291785	0.000000	  Spinodal	     TSEOS
-48.991776	0.000000	  Spinodal	     TSEOS
-47.693391	-0.000000	  Spinodal	     TSEOS
-46.396640	0.000000	  Spinodal	     TSEOS
-45.101535	-0.000000	  Spinodal	     TSEOS
-43.808086	0.000000	  Spinodal	     TSEOS
-42.516304	0.000000	  Spinodal	     TSEOS
-41.226199	0.000000	  Spinodal	     TSEOS
-39.937782	-0.000000	  Spinodal	     TSEOS
-38.651064	0.000000	  Spinodal	     TSEOS
-37.366054	-0.000000	  Spinodal	     TSEOS
-36.082764	0.000000	  Spinodal	     TSEOS
-34.801203	0.000000	  Spinodal	     TSEOS
-33.521383	0.000000	  Spinodal	     TSEOS
-32.243312	0.000000	  Spinodal	     TSEOS
-30.967002	0.000000	  Spinodal	     TSEOS
-29.692463	0.000000	  Spinodal	     TSEOS
-28.419704	-0.000000	  Spinodal	     TSEOS
-27.148735	0.000000	  Spinodal	     TSEOS
-25.879568	0.000000	  Spinodal	     TSEOS
-24.612211	-0.000000	  Spinodal	     TSEOS
-23.346674	0.000000	  Spinodal	     TSEOS
-22.082967	0.000000	  Spinodal	     TSEOS
-20.821101	0.000000	  Spinodal	     TSEOS
-19.561084	0.000000	  Spinodal	     TSEOS
-18.302927	0.000000	  Spinodal	     TSEOS
-17.046639	0.000000	  Spinodal	     TSEOS
-15.792229	0.000000	  Spinodal	     TSEOS
-14.539708	0.000000	  Spinodal	     TSEOS
-13.289083	0.000000	  Spinodal	     TSEOS
-12.040366	0.000000	  Spinodal	     TSEOS
-10.793565	0.000000	  Spinodal	     TSEOS
-9.548689	-0.000000	  Spinodal	     TSEOS
-8.305748	0.000000	  Spinodal	     TSEOS
-7.064751	0.000000	  Spinodal	     TSEOS
-5.825706	0.000000	  Spinodal	     TSEOS
-4.588624	0.000000	  Spinodal	     TSEOS
-3.353512	0.000000	  Spinodal	     TSEOS
-2.120380	0.000000	  Spinodal	     TSEOS
-0.889237	0.000000	  Spinodal	     TSEOS
0.339909	0.000000	  Spinodal	     TSEOS
1.567050	0.000000	  Spinodal	     TSEOS
2.792175	0.000000	  Spinodal	     TSEOS
4.015277	0.000000	  Spinodal	     TSEOS
5.236347	0.000000	  Spinodal	     TSEOS
6.455377	0.000000	  Spinodal	     TSEOS
7.672359	0.000000	  Spinodal	     TSEOS
8.887283	0.000000	  Spinodal	     TSEOS
10.100143	0.000000	  Spinodal	     TSEOS
11.310929	-0.000000	  Spinodal	     TSEOS
12.519633	-0.000000	  Spinodal	     TSEOS
13.726248	0.000000	  Spinodal	     TSEOS
14.930765	-0.000000	  Spinodal	     TSEOS
16.133177	0.000000	  Spinodal	     TSEOS
17.333475	0.000000	  Spinodal	     TSEOS
18.531653	0.000000	  Spinodal	     TSEOS
19.727701	0.000000	  Spinodal	     TSEOS
20.921613	0.000000	  Spinodal	     TSEOS
22.113381	0.000000	  Spinodal	     TSEOS
23.302998	0.000000	  Spinodal	     TSEOS
24.490456	0.000000	  Spinodal	     TSEOS
25.675748	-0.000000	  Spinodal	     TSEOS
26.858866	0.000000	  Spinodal	     TSEOS
28.039804	0.000000	  Spinodal	     TSEOS
29.218553	-0.000000	  Spinodal	     TSEOS
30.395108	-0.000000	  Spinodal	     TSEOS
31.569462	-0.000000	  Spinodal	     TSEOS
32.741606	0.000000	  Spinodal	     TSEOS
33.911535	0.000000	  Spinodal	     TSEOS
35.079242	0.000000	  Spinodal	     TSEOS
36.244720	0.000000	  Spinodal	     TSEOS
37.407963	0.000000	  Spinodal	     TSEOS
38.568964	0.000000	  Spinodal	     TSEOS
39.727716	0.000000	  Spinodal	     TSEOS
40.884214	0.000000	  Spinodal	     TSEOS
42.038451	0.000000	  Spinodal	     TSEOS
43.190421	0.000000	  Spinodal	     TSEOS
44.340118	0.000000	  Spinodal	     TSEOS
45.487536	0.000000	  Spinodal	     TSEOS
46.632669	0.000000	  Spinodal	     TSEOS
47.775511	0.000000	  Spinodal	     TSEOS
48.916056	-0.000000	  Spinodal	     TSEOS
50.054299	0.000000	  Spinodal	     TSEOS
51.190235	0.000000	  Spinodal	     TSEOS
52.323857	0.000000	  Spinodal	     TSEOS
53.455160	0.000000	  Spinodal	     TSEOS
54.584139	0.000000	  Spinodal	     TSEOS
55.710790	0.000000	  Spinodal	     TSEOS
56.835105	0.000000	  Spinodal	     TSEOS
57.957082	-0.000000	  Spinodal	     TSEOS
59.076714	0.000000	  Spinodal	     TSEOS
60.193996	0.000000	  Spinodal	     TSEOS
61.308925	0.000000	  Spinodal	     TSEOS
62.421495	0.000000	  Spinodal	     TSEOS
63.531702	0.000000	  Spinodal	     TSEOS
64.639541	-0.000000	  Spinodal	     TSEOS
65.745008	0.000000	  Spinodal	     TSEOS
66.848098	-0.000000	  Spinodal	     TSEOS
67.948808	-0.000000	  Spinodal	     TSEOS
69.047132	0.000000	  Spinodal	     TSEOS
70.143068	0.000000	  Spinodal	     TSEOS
71.236611	0.000000	  Spinodal	     TSEOS
72.327758	0.000000	  Spinodal	     TSEOS
73.416504	0.000000	  Spinodal	     TSEOS
74.502846	0.000000	  Spinodal	     TSEOS
75.586780	0.000000	  Spinodal	     TSEOS
76.668303	0.000000	  Spinodal	     TSEOS
-16.011553	104.454000	      Tmin	     TSEOS
-17.955967	109.001211	      Tmin	     TSEOS
-20.338299	114.355236	      Tmin	     TSEOS
-21.823210	118.237007	      Tmin	     TSEOS
-22.989792	121.598334	      Tmin	     TSEOS
-23.976917	124.667210	      Tmin	     TSEOS
-24.844593	127.542056	      Tmin	     TSEOS
-25.625287	130.276068	      Tmin	     TSEOS
-26.338895	132.901808	      Tmin	     TSEOS
-26.998675	135.440953	      Tmin	     TSEOS
-27.613979	137.908780	      Tmin	     TSEOS
-28.191695	140.316526	      Tmin	     TSEOS
-28.737074	142.672745	      Tmin	     TSEOS
-29.254214	144.984107	      Tmin	     TSEOS
-29.746405	147.255960	      Tmin	     TSEOS
-30.216326	149.492653	      Tmin	     TSEOS
-30.666191	151.697777	      Tmin	     TSEOS
-31.097858	153.874339	      Tmin	     TSEOS
-31.512892	156.024866	      Tmin	     TSEOS
-31.912657	158.151562	      Tmin	     TSEOS
-32.298308	160.256287	      Tmin	     TSEOS
-32.670864	162.340682	      Tmin	     TSEOS
-33.031228	164.406195	      Tmin	     TSEOS
-33.380174	166.454070	      Tmin	     TSEOS
-33.718414	168.485444	      Tmin	     TSEOS
-34.046562	170.501296	      Tmin	     TSEOS
-34.365185	172.502531	      Tmin	     TSEOS
-34.674788	174.489955	      Tmin	     TSEOS
-34.975830	176.464293	      Tmin	     TSEOS
-35.268726	178.426206	      Tmin	     TSEOS
-35.553853	180.376287	      Tmin	     TSEOS
-35.831562	182.315092	      Tmin	     TSEOS
-36.102168	184.243114	      Tmin	     TSEOS
-36.365965	186.160815	      Tmin	     TSEOS
-36.623221	188.068616	      Tmin	     TSEOS
-36.874188	189.966911	      Tmin	     TSEOS
-37.119096	191.856057	      Tmin	     TSEOS
-37.358166	193.736399	      Tmin	     TSEOS
-37.591590	195.608233	      Tmin	     TSEOS
-37.819556	197.471851	      Tmin	     TSEOS
-38.042248	199.327539	      Tmin	     TSEOS
-38.259815	201.175519	      Tmin	     TSEOS
-38.472433	203.016072	      Tmin	     TSEOS
-38.680218	204.849364	      Tmin	     TSEOS
-38.883320	206.675629	      Tmin	     TSEOS
-39.081873	208.495075	      Tmin	     TSEOS
-39.275989	210.307865	      Tmin	     TSEOS
-39.465796	212.114204	      Tmin	     TSEOS
-39.651375	213.914196	      Tmin	     TSEOS
-39.832854	215.708051	      Tmin	     TSEOS
-40.010326	217.495903	      Tmin	     TSEOS
-40.183875	219.277876	      Tmin	     TSEOS
-40.353603	221.054130	      Tmin	     TSEOS
-40.519584	222.824768	      Tmin	     TSEOS
-40.681891	224.589896	      Tmin	     TSEOS
-40.840620	226.349667	      Tmin	     TSEOS
-40.995831	228.104164	      Tmin	     TSEOS
-41.147598	229.853496	      Tmin	     TSEOS
-41.295988	231.597766	      Tmin	     TSEOS
-41.441064	233.337064	      Tmin	     TSEOS
-41.582894	235.071493	      Tmin	     TSEOS
-41.721527	236.801121	      Tmin	     TSEOS
-41.857036	238.526062	      Tmin	     TSEOS
-41.989462	240.246371	      Tmin	     TSEOS
-42.118866	241.962140	      Tmin	     TSEOS
-42.245293	243.673434	      Tmin	     TSEOS
-42.368796	245.380328	      Tmin	     TSEOS
-42.489426	247.082904	      Tmin	     TSEOS
-42.607227	248.781222	      Tmin	     TSEOS
-42.722245	250.475352	      Tmin	     TSEOS
-42.834519	252.165349	      Tmin	     TSEOS
-42.944095	253.851281	      Tmin	     TSEOS
-43.051012	255.533205	      Tmin	     TSEOS
-43.155311	257.211182	      Tmin	     TSEOS
-43.257030	258.885266	      Tmin	     TSEOS
-43.356209	260.555523	      Tmin	     TSEOS
-43.452880	262.221994	      Tmin	     TSEOS
-43.547083	263.884740	      Tmin	     TSEOS
-43.638849	265.543805	      Tmin	     TSEOS
-43.728209	267.199236	      Tmin	     TSEOS
-43.815201	268.851092	      Tmin	     TSEOS
-43.899858	270.499421	      Tmin	     TSEOS
-43.982208	272.144264	      Tmin	     TSEOS
-44.062282	273.785668	      Tmin	     TSEOS
-44.140115	275.423691	      Tmin	     TSEOS
-44.215727	277.058354	      Tmin	     TSEOS
-44.289157	278.689724	      Tmin	     TSEOS
-44.360420	280.317815	      Tmin	     TSEOS
-44.429546	281.942675	      Tmin	     TSEOS
-44.496577	283.564378	      Tmin	     TSEOS
-44.561525	285.182935	      Tmin	     TSEOS
-44.624418	286.798386	      Tmin	     TSEOS
-44.685285	288.410784	      Tmin	     TSEOS
-44.744147	290.020156	      Tmin	     TSEOS
-44.801028	291.626539	      Tmin	     TSEOS
-44.855956	293.229982	      Tmin	     TSEOS
-44.908947	294.830503	      Tmin	     TSEOS
-44.960033	296.428157	      Tmin	     TSEOS
-45.009235	298.022982	      Tmin	     TSEOS
-45.056569	299.614995	      Tmin	     TSEOS
-45.102061	301.204241	      Tmin	     TSEOS
-45.145728	302.790747	      Tmin	     TSEOS
-45.187602	304.374566	      Tmin	     TSEOS
-45.227695	305.955719	      Tmin	     TSEOS
-45.266030	307.534240	      Tmin	     TSEOS
-45.302624	309.110157	      Tmin	     TSEOS
-45.337504	310.683519	      Tmin	     TSEOS
-45.370683	312.254341	      Tmin	     TSEOS
-45.402183	313.822666	      Tmin	     TSEOS
-45.432020	315.388515	      Tmin	     TSEOS
-45.460217	316.951934	      Tmin	     TSEOS
-45.486794	318.512951	      Tmin	     TSEOS
-45.511759	320.071579	      Tmin	     TSEOS
-45.535139	321.627867	      Tmin	     TSEOS
-45.556950	323.181844	      Tmin	     TSEOS
-45.577209	324.733536	      Tmin	     TSEOS
-45.595933	326.282972	      Tmin	     TSEOS
-45.613133	327.830172	      Tmin	     TSEOS
-45.628835	329.375183	      Tmin	     TSEOS
-45.643052	330.918027	      Tmin	     TSEOS
-45.655800	332.458732	      Tmin	     TSEOS
-45.667094	333.997328	      Tmin	     TSEOS
-45.676951	335.533839	      Tmin	     TSEOS
-45.685386	337.068297	      Tmin	     TSEOS
-45.692413	338.600722	      Tmin	     TSEOS
-45.698053	340.131161	      Tmin	     TSEOS
-45.702312	341.659616	      Tmin	     TSEOS
-45.705212	343.186132	      Tmin	     TSEOS
-45.706763	344.710726	      Tmin	     TSEOS
-45.706982	346.233429	      Tmin	     TSEOS
-45.705879	347.754259	      Tmin	     TSEOS
-45.703478	349.273267	      Tmin	     TSEOS
-45.699779	350.790442	      Tmin	     TSEOS
-45.694805	352.305834	      Tmin	     TSEOS
-45.688568	353.819467	      Tmin	     TSEOS
-45.681081	355.331362	      Tmin	     TSEOS
-45.672354	356.841541	      Tmin	     TSEOS
-45.662400	358.350026	      Tmin	     TSEOS
-45.651234	359.856849	      Tmin	     TSEOS
-45.638875	361.362045	      Tmin	     TSEOS
-45.625324	362.865618	      Tmin	     TSEOS
-45.610594	364.367586	      Tmin	     TSEOS
-45.594710	365.868010	      Tmin	     TSEOS
-45.577671	367.366881	      Tmin	     TSEOS
-45.559490	368.864224	      Tmin	     TSEOS
-45.540187	370.360082	      Tmin	     TSEOS
-45.519763	371.854454	      Tmin	     TSEOS
-45.498233	373.347372	      Tmin	     TSEOS
-45.475611	374.838863	      Tmin	     TSEOS
-45.451910	376.328958	      Tmin	     TSEOS
-45.427128	377.817645	      Tmin	     TSEOS
-45.401292	379.304986	      Tmin	     TSEOS
-45.374402	380.790978	      Tmin	     TSEOS
-45.346471	382.275650	      Tmin	     TSEOS
-45.317508	383.759016	      Tmin	     TSEOS
-45.287528	385.241113	      Tmin	     TSEOS
-45.256539	386.721955	      Tmin	     TSEOS
-45.224544	388.201548	      Tmin	     TSEOS
-45.191560	389.679929	      Tmin	     TSEOS
-45.157596	391.157116	      Tmin	     TSEOS
-45.122660	392.633127	      Tmin	     TSEOS
-45.086768	394.107999	      Tmin	     TSEOS
-45.049912	395.581706	      Tmin	     TSEOS
-45.012110	397.054297	      Tmin	     TSEOS
-44.973380	398.525805	      Tmin	     TSEOS
-44.933720	399.996228	      Tmin	     TSEOS
-44.893141	401.465589	      Tmin	     TSEOS
-44.851653	402.933912	      Tmin	     TSEOS
-44.809267	404.401220	      Tmin	     TSEOS
-44.765983	405.867515	      Tmin	     TSEOS
-44.721817	407.332831	      Tmin	     TSEOS
-44.676772	408.797172	      Tmin	     TSEOS
-44.630860	410.260568	      Tmin	     TSEOS
-44.584086	411.723032	      Tmin	     TSEOS
-44.536456	413.184576	      Tmin	     TSEOS
-44.487982	414.645227	      Tmin	     TSEOS
-44.438671	416.105002	      Tmin	     TSEOS
-44.388527	417.563912	      Tmin	     TSEOS
-44.337563	419.021981	      Tmin	     TSEOS
-44.285773	420.479202	      Tmin	     TSEOS
-44.233184	421.935637	      Tmin	     TSEOS
-44.179783	423.391252	      Tmin	     TSEOS
-44.125589	424.846094	      Tmin	     TSEOS
-44.070608	426.300179	      Tmin	     TSEOS
-44.014839	427.753504	      Tmin	     TSEOS
-43.958300	429.206113	      Tmin	     TSEOS
-43.900983	430.657982	      Tmin	     TSEOS
-43.842906	432.109159	      Tmin	     TSEOS
-43.784073	433.559655	      Tmin	     TSEOS
-43.724484	435.009467	      Tmin	     TSEOS
-43.664155	436.458638	      Tmin	     TSEOS
-43.603084	437.907159	      Tmin	     TSEOS
-43.541274	439.355042	      Tmin	     TSEOS
-43.478739	440.802319	      Tmin	     TSEOS
-43.415484	442.249006	      Tmin	     TSEOS
-43.351510	443.695100	      Tmin	     TSEOS
-43.286822	445.140620	      Tmin	     TSEOS
-43.221430	446.585589	      Tmin	     TSEOS
-43.155332	448.030003	      Tmin	     TSEOS
-43.088541	449.473895	      Tmin	     TSEOS
-43.021062	450.917278	      Tmin	     TSEOS
-42.952887	452.360135	      Tmin	     TSEOS
-42.884041	453.802527	      Tmin	     TSEOS
-42.814509	455.244418	      Tmin	     TSEOS
-42.744310	456.685856	      Tmin	     TSEOS
-42.673443	458.126842	      Tmin	     TSEOS
-42.601916	459.567395	      Tmin	     TSEOS
-42.529724	461.007505	      Tmin	     TSEOS
-42.456880	462.447206	      Tmin	     TSEOS
-42.383389	463.886510	      Tmin	     TSEOS
-42.309249	465.325415	      Tmin	     TSEOS
-42.234470	466.763947	      Tmin	     TSEOS
-42.159057	468.202122	      Tmin	     TSEOS
-42.083002	469.639920	      Tmin	     TSEOS
-42.006321	471.077385	      Tmin	     TSEOS
-41.929014	472.514515	      Tmin	     TSEOS
-41.851079	473.951311	      Tmin	     TSEOS
-41.772532	475.387811	      Tmin	     TSEOS
-41.693368	476.824007	      Tmin	     TSEOS
-41.613589	478.259905	      Tmin	     TSEOS
-41.533206	479.695538	      Tmin	     TSEOS
-41.452218	481.130902	      Tmin	     TSEOS
-41.370628	482.566008	      Tmin	     TSEOS
-41.288440	484.000868	      Tmin	     TSEOS
-41.205654	485.435486	      Tmin	     TSEOS
-41.122276	486.869878	      Tmin	     TSEOS
-41.038311	488.304059	      Tmin	     TSEOS
-40.953758	489.738029	      Tmin	     TSEOS
-40.868622	491.171806	      Tmin	     TSEOS
-40.782905	492.605395	      Tmin	     TSEOS
-40.696610	494.038805	      Tmin	     TSEOS
-40.609741	495.472052	      Tmin	     TSEOS
-40.522295	496.905130	      Tmin	     TSEOS
-40.434284	498.338073	      Tmin	     TSEOS
-40.345700	499.770862	      Tmin	     TSEOS
-40.256556	501.203536	      Tmin	     TSEOS
-40.166846	502.636080	      Tmin	     TSEOS
-40.076575	504.068511	      Tmin	     TSEOS
-39.985746	505.500839	      Tmin	     TSEOS
-39.894364	506.933082	      Tmin	     TSEOS
-39.802421	508.365219	      Tmin	     TSEOS
-39.709929	509.797288	      Tmin	     TSEOS
-39.616886	511.229287	      Tmin	     TSEOS
-39.523292	512.661219	      Tmin	     TSEOS
-39.429151	514.093095	      Tmin	     TSEOS
-39.334473	515.524947	      Tmin	     TSEOS
-39.239243	516.956741	      Tmin	     TSEOS
-39.143472	518.388507	      Tmin	     TSEOS
-39.047165	519.820260	      Tmin	     TSEOS
-38.950320	521.252004	      Tmin	     TSEOS
-38.852935	522.683732	      Tmin	     TSEOS
-38.755018	524.115473	      Tmin	     TSEOS
-38.656563	525.547214	      Tmin	     TSEOS
-38.557576	526.978972	      Tmin	     TSEOS
-38.458061	528.410766	      Tmin	     TSEOS
-38.358013	529.842583	      Tmin	     TSEOS
-38.257436	531.274439	      Tmin	     TSEOS
-38.156327	532.706333	      Tmin	     TSEOS
-38.054695	534.138288	      Tmin	     TSEOS
-37.952538	535.570309	      Tmin	     TSEOS
-37.849854	537.002391	      Tmin	     TSEOS
-37.746642	538.434539	      Tmin	     TSEOS
-37.642909	539.866773	      Tmin	     TSEOS
-37.538657	541.299102	      Tmin	     TSEOS
-37.433881	542.731521	      Tmin	     TSEOS
-37.328582	544.164037	      Tmin	     TSEOS
-37.222758	545.596648	      Tmin	     TSEOS
-37.116425	547.029403	      Tmin	     TSEOS
-37.009564	548.462252	      Tmin	     TSEOS
-36.902187	549.895238	      Tmin	     TSEOS
-36.794289	551.328351	      Tmin	     TSEOS
-36.685873	552.761600	      Tmin	     TSEOS
-36.576941	554.195002	      Tmin	     TSEOS
-36.467487	555.628542	      Tmin	     TSEOS
-36.357521	557.062255	      Tmin	     TSEOS
-36.247033	558.496116	      Tmin	     TSEOS
-36.136030	559.930152	      Tmin	     TSEOS
-36.024508	561.364359	      Tmin	     TSEOS
-35.912468	562.798741	      Tmin	     TSEOS
-35.799912	564.233311	      Tmin	     TSEOS
-35.686840	565.668080	      Tmin	     TSEOS
-35.573247	567.103032	      Tmin	     TSEOS
-35.459136	568.538188	      Tmin	     TSEOS
-35.344510	569.973557	      Tmin	     TSEOS
-35.229363	571.409131	      Tmin	     TSEOS
-35.113699	572.844928	      Tmin	     TSEOS
-34.997518	574.280953	      Tmin	     TSEOS
-34.880811	575.717190	      Tmin	     TSEOS
-34.763589	577.153672	      Tmin	     TSEOS
-34.645844	578.590387	      Tmin	     TSEOS
-34.527577	580.027343	      Tmin	     TSEOS
-34.408790	581.464551	      Tmin	     TSEOS
-34.289477	582.902002	      Tmin	     TSEOS
-34.169643	584.339718	      Tmin	     TSEOS
-34.049288	585.777706	      Tmin	     TSEOS
-33.928403	587.215946	      Tmin	     TSEOS
-33.806991	588.654456	      Tmin	     TSEOS
-33.685059	590.093261	      Tmin	     TSEOS
-33.562593	591.532329	      Tmin	     TSEOS
-33.439603	592.971697	      Tmin	     TSEOS
-33.316080	594.411347	      Tmin	     TSEOS
-33.192028	595.851296	      Tmin	     TSEOS
-33.067442	597.291539	      Tmin	     TSEOS
-32.942322	598.732087	      Tmin	     TSEOS
-32.816669	600.172946	      Tmin	     TSEOS
-32.690478	601.614111	      Tmin	     TSEOS
-32.563751	603.055598	      Tmin	     TSEOS
-32.436482	604.497399	      Tmin	     TSEOS
-32.308675	605.939529	      Tmin	     TSEOS
-32.180323	607.381981	      Tmin	     TSEOS
-32.051432	608.824776	      Tmin	     TSEOS
-31.921992	610.267902	      Tmin	     TSEOS
-31.792003	611.711361	      Tmin	     TSEOS
-31.661472	613.155182	      Tmin	     TSEOS
-31.530386	614.599341	      Tmin	     TSEOS
-31.398749	616.043856	      Tmin	     TSEOS
-31.266556	617.488723	      Tmin	     TSEOS
-31.133807	618.933953	      Tmin	     TSEOS
-31.000501	620.379549	      Tmin	     TSEOS
-30.866632	621.825507	      Tmin	     TSEOS
-30.732199	623.271831	      Tmin	     TSEOS
-30.597203	624.718535	      Tmin	     TSEOS
-30.461645	626.165631	      Tmin	     TSEOS
-30.325510	627.613088	      Tmin	     TSEOS
-30.188807	629.060941	      Tmin	     TSEOS
-30.051530	630.509184	      Tmin	     TSEOS
-29.913674	631.957814	      Tmin	     TSEOS
-29.775242	633.406847	      Tmin	     TSEOS
-29.636225	634.856268	      Tmin	     TSEOS
-29.496626	636.306102	      Tmin	     TSEOS
-29.356438	637.756336	      Tmin	     TSEOS
-29.215661	639.206983	      Tmin	     TSEOS
-29.074291	640.658037	      Tmin	     TSEOS
-28.932326	642.109512	      Tmin	     TSEOS
-28.789761	643.561401	      Tmin	     TSEOS
-28.646594	645.013712	      Tmin	     TSEOS
-28.502824	646.466453	      Tmin	     TSEOS
-28.358445	647.919617	      Tmin	     TSEOS
-28.213456	649.373214	      Tmin	     TSEOS
-28.067851	650.827244	      Tmin	     TSEOS
-27.921631	652.281716	      Tmin	     TSEOS
-27.774788	653.736625	      Tmin	     TSEOS
-27.627319	655.191972	      Tmin	     TSEOS
-27.479224	656.647772	      Tmin	     TSEOS
