Temperature	Pressure	Property	Source	Model
0.586358	0.258517	       KtM	    LGRxn1	LatticeGasRx
0.586491	0.286573	       KtM	    LGRxn1	LatticeGasRx
0.586602	0.314629	       KtM	    LGRxn1	LatticeGasRx
0.586690	0.342685	       KtM	    LGRxn1	LatticeGasRx
0.586756	0.370741	       KtM	    LGRxn1	LatticeGasRx
0.586800	0.398798	       KtM	    LGRxn1	LatticeGasRx
0.586820	0.426854	       KtM	    LGRxn1	LatticeGasRx
0.586816	0.454910	       KtM	    LGRxn1	LatticeGasRx
0.586789	0.482966	       KtM	    LGRxn1	LatticeGasRx
0.586739	0.511022	       KtM	    LGRxn1	LatticeGasRx
0.586663	0.539078	       KtM	    LGRxn1	LatticeGasRx
0.586564	0.567134	       KtM	    LGRxn1	LatticeGasRx
0.586439	0.595190	       KtM	    LGRxn1	LatticeGasRx
0.586289	0.623246	       KtM	    LGRxn1	LatticeGasRx
0.586114	0.651303	       KtM	    LGRxn1	LatticeGasRx
0.585912	0.679359	       KtM	    LGRxn1	LatticeGasRx
0.585685	0.707415	       KtM	    LGRxn1	LatticeGasRx
0.585430	0.735471	       KtM	    LGRxn1	LatticeGasRx
0.585170	0.761370	       KtM	    LGRxn1	LatticeGasRx
0.585148	0.763527	       KtM	    LGRxn1	LatticeGasRx
0.584837	0.791583	       KtM	    LGRxn1	LatticeGasRx
0.584499	0.819639	       KtM	    LGRxn1	LatticeGasRx
0.584131	0.847695	       KtM	    LGRxn1	LatticeGasRx
0.583734	0.875752	       KtM	    LGRxn1	LatticeGasRx
0.583367	0.900001	       KtM	    LGRxn1	LatticeGasRx
0.583307	0.903808	       KtM	    LGRxn1	LatticeGasRx
0.582848	0.931864	       KtM	    LGRxn1	LatticeGasRx
0.582359	0.959920	       KtM	    LGRxn1	LatticeGasRx
0.581837	0.987976	       KtM	    LGRxn1	LatticeGasRx
0.581563	1.002053	       KtM	    LGRxn1	LatticeGasRx
0.581282	1.016032	       KtM	    LGRxn1	LatticeGasRx
0.580693	1.044088	       KtM	    LGRxn1	LatticeGasRx
0.580069	1.072144	       KtM	    LGRxn1	LatticeGasRx
0.579760	1.085564	       KtM	    LGRxn1	LatticeGasRx
0.579410	1.100200	       KtM	    LGRxn1	LatticeGasRx
0.578714	1.128257	       KtM	    LGRxn1	LatticeGasRx
0.577981	1.156313	       KtM	    LGRxn1	LatticeGasRx
0.577956	1.157247	       KtM	    LGRxn1	LatticeGasRx
0.577208	1.184369	       KtM	    LGRxn1	LatticeGasRx
0.576396	1.212425	       KtM	    LGRxn1	LatticeGasRx
0.576152	1.220613	       KtM	    LGRxn1	LatticeGasRx
0.575541	1.240481	       KtM	    LGRxn1	LatticeGasRx
0.574645	1.268537	       KtM	    LGRxn1	LatticeGasRx
0.574349	1.277593	       KtM	    LGRxn1	LatticeGasRx
0.573704	1.296593	       KtM	    LGRxn1	LatticeGasRx
0.572719	1.324649	       KtM	    LGRxn1	LatticeGasRx
0.572545	1.329497	       KtM	    LGRxn1	LatticeGasRx
0.571684	1.352705	       KtM	    LGRxn1	LatticeGasRx
0.570741	1.377261	       KtM	    LGRxn1	LatticeGasRx
0.570602	1.380762	       KtM	    LGRxn1	LatticeGasRx
0.569468	1.408818	       KtM	    LGRxn1	LatticeGasRx
0.568938	1.421581	       KtM	    LGRxn1	LatticeGasRx
0.568280	1.436874	       KtM	    LGRxn1	LatticeGasRx
0.567134	1.462819	       KtM	    LGRxn1	LatticeGasRx
0.567038	1.464930	       KtM	    LGRxn1	LatticeGasRx
0.565736	1.492986	       KtM	    LGRxn1	LatticeGasRx
0.565331	1.501540	       KtM	    LGRxn1	LatticeGasRx
0.564373	1.521042	       KtM	    LGRxn1	LatticeGasRx
0.563527	1.537928	       KtM	    LGRxn1	LatticeGasRx
0.562946	1.549098	       KtM	    LGRxn1	LatticeGasRx
0.561723	1.572224	       KtM	    LGRxn1	LatticeGasRx
0.561453	1.577154	       KtM	    LGRxn1	LatticeGasRx
0.559920	1.604661	       KtM	    LGRxn1	LatticeGasRx
0.559888	1.605210	       KtM	    LGRxn1	LatticeGasRx
0.558247	1.633267	       KtM	    LGRxn1	LatticeGasRx
0.558116	1.635480	       KtM	    LGRxn1	LatticeGasRx
0.556526	1.661323	       KtM	    LGRxn1	LatticeGasRx
0.556313	1.664762	       KtM	    LGRxn1	LatticeGasRx
0.554721	1.689379	       KtM	    LGRxn1	LatticeGasRx
0.554509	1.692625	       KtM	    LGRxn1	LatticeGasRx
0.552824	1.717435	       KtM	    LGRxn1	LatticeGasRx
0.552705	1.719175	       KtM	    LGRxn1	LatticeGasRx
0.550902	1.744526	       KtM	    LGRxn1	LatticeGasRx
0.550830	1.745491	       KtM	    LGRxn1	LatticeGasRx
0.549098	1.768800	       KtM	    LGRxn1	LatticeGasRx
0.548730	1.773547	       KtM	    LGRxn1	LatticeGasRx
0.547295	1.792016	       KtM	    LGRxn1	LatticeGasRx
0.546517	1.801603	       KtM	    LGRxn1	LatticeGasRx
0.545491	1.814222	       KtM	    LGRxn1	LatticeGasRx
0.544180	1.829659	       KtM	    LGRxn1	LatticeGasRx
0.543687	1.835460	       KtM	    LGRxn1	LatticeGasRx
0.541884	1.855814	       KtM	    LGRxn1	LatticeGasRx
0.541709	1.857715	       KtM	    LGRxn1	LatticeGasRx
0.540080	1.875437	       KtM	    LGRxn1	LatticeGasRx
0.539086	1.885772	       KtM	    LGRxn1	LatticeGasRx
0.538277	1.894199	       KtM	    LGRxn1	LatticeGasRx
0.536473	1.912160	       KtM	    LGRxn1	LatticeGasRx
0.536299	1.913828	       KtM	    LGRxn1	LatticeGasRx
0.534669	1.929537	       KtM	    LGRxn1	LatticeGasRx
0.533324	1.941884	       KtM	    LGRxn1	LatticeGasRx
0.532866	1.946111	       KtM	    LGRxn1	LatticeGasRx
0.531062	1.962105	       KtM	    LGRxn1	LatticeGasRx
0.530138	1.969940	       KtM	    LGRxn1	LatticeGasRx
0.529259	1.977441	       KtM	    LGRxn1	LatticeGasRx
0.527455	1.992164	       KtM	    LGRxn1	LatticeGasRx
0.526710	1.997996	       KtM	    LGRxn1	LatticeGasRx
0.525651	2.006337	       KtM	    LGRxn1	LatticeGasRx
0.523848	2.019921	       KtM	    LGRxn1	LatticeGasRx
0.522997	2.026052	       KtM	    LGRxn1	LatticeGasRx
0.522044	2.032987	       KtM	    LGRxn1	LatticeGasRx
0.520240	2.045539	       KtM	    LGRxn1	LatticeGasRx
0.518948	2.054108	       KtM	    LGRxn1	LatticeGasRx
0.518437	2.057535	       KtM	    LGRxn1	LatticeGasRx
0.516633	2.069147	       KtM	    LGRxn1	LatticeGasRx
0.514830	2.080155	       KtM	    LGRxn1	LatticeGasRx
0.514487	2.082164	       KtM	    LGRxn1	LatticeGasRx
0.513026	2.090842	       KtM	    LGRxn1	LatticeGasRx
0.511222	2.101030	       KtM	    LGRxn1	LatticeGasRx
0.509507	2.110220	       KtM	    LGRxn1	LatticeGasRx
0.509419	2.110698	       KtM	    LGRxn1	LatticeGasRx
0.507615	2.120123	       KtM	    LGRxn1	LatticeGasRx
0.505812	2.129050	       KtM	    LGRxn1	LatticeGasRx
0.504008	2.137500	       KtM	    LGRxn1	LatticeGasRx
0.503835	2.138277	       KtM	    LGRxn1	LatticeGasRx
0.502204	2.145718	       KtM	    LGRxn1	LatticeGasRx
0.500401	2.153513	       KtM	    LGRxn1	LatticeGasRx
0.498597	2.160877	       KtM	    LGRxn1	LatticeGasRx
0.497186	2.166333	       KtM	    LGRxn1	LatticeGasRx
0.496794	2.167875	       KtM	    LGRxn1	LatticeGasRx
0.494990	2.174637	       KtM	    LGRxn1	LatticeGasRx
0.493186	2.181007	       KtM	    LGRxn1	LatticeGasRx
0.491383	2.187000	       KtM	    LGRxn1	LatticeGasRx
0.489579	2.192627	       KtM	    LGRxn1	LatticeGasRx
0.488982	2.194389	       KtM	    LGRxn1	LatticeGasRx
0.487776	2.198017	       KtM	    LGRxn1	LatticeGasRx
0.485972	2.203116	       KtM	    LGRxn1	LatticeGasRx
0.484168	2.207876	       KtM	    LGRxn1	LatticeGasRx
0.482365	2.212310	       KtM	    LGRxn1	LatticeGasRx
0.480561	2.216426	       KtM	    LGRxn1	LatticeGasRx
0.478758	2.220234	       KtM	    LGRxn1	LatticeGasRx
0.477627	2.222445	       KtM	    LGRxn1	LatticeGasRx
0.476954	2.223788	       KtM	    LGRxn1	LatticeGasRx
0.475150	2.227118	       KtM	    LGRxn1	LatticeGasRx
0.473347	2.230157	       KtM	    LGRxn1	LatticeGasRx
0.471543	2.232913	       KtM	    LGRxn1	LatticeGasRx
0.469739	2.235393	       KtM	    LGRxn1	LatticeGasRx
0.467936	2.237603	       KtM	    LGRxn1	LatticeGasRx
0.466132	2.239550	       KtM	    LGRxn1	LatticeGasRx
0.464329	2.241240	       KtM	    LGRxn1	LatticeGasRx
0.462525	2.242677	       KtM	    LGRxn1	LatticeGasRx
0.460721	2.243868	       KtM	    LGRxn1	LatticeGasRx
0.458918	2.244817	       KtM	    LGRxn1	LatticeGasRx
0.457114	2.245529	       KtM	    LGRxn1	LatticeGasRx
0.455311	2.246006	       KtM	    LGRxn1	LatticeGasRx
0.453507	2.246254	       KtM	    LGRxn1	LatticeGasRx
0.451703	2.246276	       KtM	    LGRxn1	LatticeGasRx
0.449900	2.246075	       KtM	    LGRxn1	LatticeGasRx
0.448096	2.245653	       KtM	    LGRxn1	LatticeGasRx
0.446293	2.245014	       KtM	    LGRxn1	LatticeGasRx
0.444489	2.244159	       KtM	    LGRxn1	LatticeGasRx
0.442685	2.243092	       KtM	    LGRxn1	LatticeGasRx
0.440882	2.241813	       KtM	    LGRxn1	LatticeGasRx
0.439078	2.240325	       KtM	    LGRxn1	LatticeGasRx
0.437275	2.238628	       KtM	    LGRxn1	LatticeGasRx
0.435471	2.236724	       KtM	    LGRxn1	LatticeGasRx
0.433667	2.234614	       KtM	    LGRxn1	LatticeGasRx
0.431864	2.232298	       KtM	    LGRxn1	LatticeGasRx
0.430060	2.229776	       KtM	    LGRxn1	LatticeGasRx
0.428257	2.227049	       KtM	    LGRxn1	LatticeGasRx
0.426453	2.224116	       KtM	    LGRxn1	LatticeGasRx
0.425496	2.222445	       KtM	    LGRxn1	LatticeGasRx
0.424649	2.221034	       KtM	    LGRxn1	LatticeGasRx
0.422846	2.217821	       KtM	    LGRxn1	LatticeGasRx
0.421042	2.214409	       KtM	    LGRxn1	LatticeGasRx
0.419238	2.210800	       KtM	    LGRxn1	LatticeGasRx
0.417435	2.206990	       KtM	    LGRxn1	LatticeGasRx
0.415631	2.202978	       KtM	    LGRxn1	LatticeGasRx
0.413828	2.198764	       KtM	    LGRxn1	LatticeGasRx
0.412042	2.194389	       KtM	    LGRxn1	LatticeGasRx
0.412024	2.194346	       KtM	    LGRxn1	LatticeGasRx
0.410220	2.189910	       KtM	    LGRxn1	LatticeGasRx
0.408417	2.185276	       KtM	    LGRxn1	LatticeGasRx
0.406613	2.180440	       KtM	    LGRxn1	LatticeGasRx
0.404810	2.175400	       KtM	    LGRxn1	LatticeGasRx
0.403006	2.170153	       KtM	    LGRxn1	LatticeGasRx
0.401746	2.166333	       KtM	    LGRxn1	LatticeGasRx
0.401202	2.164765	       KtM	    LGRxn1	LatticeGasRx
0.399399	2.159338	       KtM	    LGRxn1	LatticeGasRx
0.397595	2.153706	       KtM	    LGRxn1	LatticeGasRx
0.395792	2.147864	       KtM	    LGRxn1	LatticeGasRx
0.393988	2.141808	       KtM	    LGRxn1	LatticeGasRx
0.392975	2.138277	       KtM	    LGRxn1	LatticeGasRx
0.392184	2.135656	       KtM	    LGRxn1	LatticeGasRx
0.390381	2.129450	       KtM	    LGRxn1	LatticeGasRx
0.388577	2.123030	       KtM	    LGRxn1	LatticeGasRx
0.386774	2.116390	       KtM	    LGRxn1	LatticeGasRx
0.385154	2.110220	       KtM	    LGRxn1	LatticeGasRx
0.384970	2.109556	       KtM	    LGRxn1	LatticeGasRx
0.383166	2.102789	       KtM	    LGRxn1	LatticeGasRx
0.381363	2.095799	       KtM	    LGRxn1	LatticeGasRx
0.379559	2.088580	       KtM	    LGRxn1	LatticeGasRx
0.378008	2.082164	       KtM	    LGRxn1	LatticeGasRx
0.377756	2.081174	       KtM	    LGRxn1	LatticeGasRx
0.375952	2.073847	       KtM	    LGRxn1	LatticeGasRx
0.374148	2.066287	       KtM	    LGRxn1	LatticeGasRx
0.372345	2.058485	       KtM	    LGRxn1	LatticeGasRx
0.371365	2.054108	       KtM	    LGRxn1	LatticeGasRx
0.370541	2.050616	       KtM	    LGRxn1	LatticeGasRx
0.368737	2.042723	       KtM	    LGRxn1	LatticeGasRx
0.366934	2.034582	       KtM	    LGRxn1	LatticeGasRx
0.365130	2.026185	       KtM	    LGRxn1	LatticeGasRx
0.365103	2.026052	       KtM	    LGRxn1	LatticeGasRx
