Temperature	Pressure	Property	Source	Model
0.262325	-3.224004	       CpM	   Unknown	LatticeGasRx
0.264128	-3.237624	       CpM	   Unknown	LatticeGasRx
0.265932	-3.251691	       CpM	   Unknown	LatticeGasRx
0.267735	-3.266197	       CpM	   Unknown	LatticeGasRx
0.267775	-3.266533	       CpM	   Unknown	LatticeGasRx
0.269539	-3.280081	       CpM	   Unknown	LatticeGasRx
0.271343	-3.294312	       CpM	   Unknown	LatticeGasRx
0.273146	-3.308904	       CpM	   Unknown	LatticeGasRx
0.274950	-3.323849	       CpM	   Unknown	LatticeGasRx
0.276754	-3.339135	       CpM	   Unknown	LatticeGasRx
0.277612	-3.346693	       CpM	   Unknown	LatticeGasRx
0.278557	-3.354097	       CpM	   Unknown	LatticeGasRx
0.280361	-3.368719	       CpM	   Unknown	LatticeGasRx
0.282164	-3.383596	       CpM	   Unknown	LatticeGasRx
0.283968	-3.398714	       CpM	   Unknown	LatticeGasRx
0.285772	-3.414060	       CpM	   Unknown	LatticeGasRx
0.287245	-3.426854	       CpM	   Unknown	LatticeGasRx
0.287575	-3.429363	       CpM	   Unknown	LatticeGasRx
0.289379	-3.443642	       CpM	   Unknown	LatticeGasRx
0.291182	-3.458051	       CpM	   Unknown	LatticeGasRx
0.292986	-3.472570	       CpM	   Unknown	LatticeGasRx
0.294790	-3.487180	       CpM	   Unknown	LatticeGasRx
0.296593	-3.501856	       CpM	   Unknown	LatticeGasRx
0.297207	-3.507014	       CpM	   Unknown	LatticeGasRx
0.298397	-3.515541	       CpM	   Unknown	LatticeGasRx
0.300200	-3.528649	       CpM	   Unknown	LatticeGasRx
0.302004	-3.541700	       CpM	   Unknown	LatticeGasRx
0.303808	-3.554660	       CpM	   Unknown	LatticeGasRx
0.305611	-3.567492	       CpM	   Unknown	LatticeGasRx
0.307415	-3.580152	       CpM	   Unknown	LatticeGasRx
0.308410	-3.587174	       CpM	   Unknown	LatticeGasRx
0.309218	-3.591886	       CpM	   Unknown	LatticeGasRx
0.311022	-3.602432	       CpM	   Unknown	LatticeGasRx
0.312826	-3.612625	       CpM	   Unknown	LatticeGasRx
0.314629	-3.622394	       CpM	   Unknown	LatticeGasRx
0.316433	-3.631659	       CpM	   Unknown	LatticeGasRx
0.318236	-3.640323	       CpM	   Unknown	LatticeGasRx
0.320040	-3.648271	       CpM	   Unknown	LatticeGasRx
0.321844	-3.655370	       CpM	   Unknown	LatticeGasRx
0.323647	-3.661458	       CpM	   Unknown	LatticeGasRx
0.325451	-3.666341	       CpM	   Unknown	LatticeGasRx
0.325948	-3.667335	       CpM	   Unknown	LatticeGasRx
0.327255	-3.669350	       CpM	   Unknown	LatticeGasRx
0.329058	-3.670746	       CpM	   Unknown	LatticeGasRx
0.330862	-3.670443	       CpM	   Unknown	LatticeGasRx
0.332665	-3.668130	       CpM	   Unknown	LatticeGasRx
0.332954	-3.667335	       CpM	   Unknown	LatticeGasRx
0.334469	-3.662449	       CpM	   Unknown	LatticeGasRx
0.336273	-3.652874	       CpM	   Unknown	LatticeGasRx
0.338076	-3.638754	       CpM	   Unknown	LatticeGasRx
0.339880	-3.619029	       CpM	   Unknown	LatticeGasRx
0.341683	-3.592388	       CpM	   Unknown	LatticeGasRx
0.341942	-3.587174	       CpM	   Unknown	LatticeGasRx
0.343487	-3.547784	       CpM	   Unknown	LatticeGasRx
0.344655	-3.507014	       CpM	   Unknown	LatticeGasRx
0.345291	-3.477535	       CpM	   Unknown	LatticeGasRx
0.346076	-3.426854	       CpM	   Unknown	LatticeGasRx
0.346909	-3.346693	       CpM	   Unknown	LatticeGasRx
0.347094	-3.317674	       CpM	   Unknown	LatticeGasRx
0.347334	-3.266533	       CpM	   Unknown	LatticeGasRx
0.347517	-3.186373	       CpM	   Unknown	LatticeGasRx
0.347550	-3.106212	       CpM	   Unknown	LatticeGasRx
0.347473	-3.026052	       CpM	   Unknown	LatticeGasRx
0.347315	-2.945892	       CpM	   Unknown	LatticeGasRx
0.347096	-2.865731	       CpM	   Unknown	LatticeGasRx
0.347094	-2.865319	       CpM	   Unknown	LatticeGasRx
0.346788	-2.785571	       CpM	   Unknown	LatticeGasRx
0.346449	-2.705411	       CpM	   Unknown	LatticeGasRx
